"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","DEU","Germany","2006","2006",0.10324,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","DEU","Germany","2007","2007",0.12658,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","DEU","Germany","2008","2008",0.12667,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","DEU","Germany","2009","2009",0.1428,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","DEU","Germany","2010","2010",0.14582,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","DEU","Germany","2011","2011",0.14235,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","DEU","Germany","2012","2012",0.17236,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","LTU","Lithuania","2004","2004",0.24193,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","LTU","Lithuania","2005","2005",0.23758,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","LTU","Lithuania","2006","2006",0.22928,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","LTU","Lithuania","2007","2007",0.21457,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","LTU","Lithuania","2008","2008",0.21552,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","LTU","Lithuania","2009","2009",0.29185,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","LTU","Lithuania","2010","2010",0.35402,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","LTU","Lithuania","2011","2011",0.39921,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MLT","Malta","2004","2004",4.79185,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MLT","Malta","2007","2007",6.31293,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MLT","Malta","2008","2008",5.8462,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MLT","Malta","2009","2009",5.44377,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MLT","Malta","2010","2010",6.91128,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MLT","Malta","2011","2011",7.96375,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MLT","Malta","2012","2012",6.75966,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TJK","Tajikistan","2003","2003",2.42263,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TJK","Tajikistan","2004","2004",2.77208,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TJK","Tajikistan","2005","2005",3.51215,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TJK","Tajikistan","2006","2006",3.40348,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TJK","Tajikistan","2007","2007",3.41328,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TJK","Tajikistan","2008","2008",3.45983,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TJK","Tajikistan","2009","2009",4.09831,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TJK","Tajikistan","2010","2010",4.00675,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TJK","Tajikistan","2011","2011",3.93511,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TJK","Tajikistan","2012","2012",4.01803,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ZMB","Zambia","2004","2004",2.46343,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ZMB","Zambia","2005","2005",1.73553,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ZMB","Zambia","2007","2007",1.24076,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ZMB","Zambia","2008","2008",1.09972,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LCA","Saint Lucia","2003","2003",4.33087,"‡","UIS Estimation"
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LCA","Saint Lucia","2004","2004",4.14074,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LCA","Saint Lucia","2005","2005",5.14566,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LCA","Saint Lucia","2006","2006",5.62154,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LCA","Saint Lucia","2008","2008",5.23876,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LCA","Saint Lucia","2009","2009",3.76522,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LCA","Saint Lucia","2010","2010",4.14863,"+","National Estimation"
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LCA","Saint Lucia","2011","2011",4.28743,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LCA","Saint Lucia","2012","2012",4.00259,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LCA","Saint Lucia","2013","2013",4.75612,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","NLD","Netherlands","2003","2003",5.10994,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","NLD","Netherlands","2004","2004",5.15019,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","NLD","Netherlands","2005","2005",5.20605,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","NLD","Netherlands","2006","2006",5.14168,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","NLD","Netherlands","2007","2007",4.97065,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","NLD","Netherlands","2008","2008",5.11925,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","NLD","Netherlands","2009","2009",5.49481,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","NLD","Netherlands","2010","2010",5.5558,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","NLD","Netherlands","2011","2011",5.52617,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","NLD","Netherlands","2012","2012",5.51428,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SAU","Saudi Arabia","2003","2003",7.14598,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SAU","Saudi Arabia","2004","2004",6.27747,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SAU","Saudi Arabia","2005","2005",5.43092,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SAU","Saudi Arabia","2006","2006",5.89117,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SAU","Saudi Arabia","2008","2008",5.13781,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SDN","Sudan","2004","2004",1.6299,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SDN","Sudan","2005","2005",1.56307,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SDN","Sudan","2006","2006",1.96302,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SDN","Sudan","2008","2008",2.20143,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SDN","Sudan","2009","2009",2.21868,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","BRA","Brazil","2004","2004",3.97255,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","BRA","Brazil","2005","2005",4.47671,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","BRA","Brazil","2006","2006",4.86989,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","BRA","Brazil","2007","2007",4.97835,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","BRA","Brazil","2008","2008",5.2727,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","BRA","Brazil","2009","2009",5.47154,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","BRA","Brazil","2010","2010",5.64737,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","BRA","Brazil","2011","2011",5.73953,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","BRA","Brazil","2012","2012",5.91432,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ESP","Spain","2003","2003",4.16717,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ESP","Spain","2004","2004",4.14829,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ESP","Spain","2005","2005",4.13003,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ESP","Spain","2006","2006",4.16759,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ESP","Spain","2007","2007",4.23332,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ESP","Spain","2008","2008",4.50101,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ESP","Spain","2009","2009",4.86779,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ESP","Spain","2010","2010",4.81922,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ESP","Spain","2011","2011",4.84507,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ESP","Spain","2012","2012",4.36743,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LSO","Lesotho","2003","2003",15.61544,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LSO","Lesotho","2004","2004",13.27157,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LSO","Lesotho","2005","2005",14.79096,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LSO","Lesotho","2006","2006",13.85772,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LSO","Lesotho","2008","2008",12.98201,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SRB","Serbia","2007","2007",4.51091,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SRB","Serbia","2008","2008",4.70663,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SRB","Serbia","2009","2009",4.75188,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SRB","Serbia","2010","2010",4.58655,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SRB","Serbia","2011","2011",4.49298,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SRB","Serbia","2012","2012",4.42658,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SSD","South Sudan","2011","2011",0.80521,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","KHM","Cambodia","2004","2004",1.71982,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","KHM","Cambodia","2007","2007",1.5993,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","KHM","Cambodia","2010","2010",2.60388,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CZE","Czech Republic","2003","2003",4.15004,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CZE","Czech Republic","2004","2004",4.02052,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CZE","Czech Republic","2005","2005",3.89869,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CZE","Czech Republic","2006","2006",4.22392,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CZE","Czech Republic","2007","2007",3.875,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CZE","Czech Republic","2008","2008",3.75273,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CZE","Czech Republic","2009","2009",4.18041,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CZE","Czech Republic","2010","2010",4.07352,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CZE","Czech Republic","2011","2011",4.28418,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CZE","Czech Republic","2012","2012",4.26371,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CIV","Côte d'Ivoire","2003","2003",3.96799,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CIV","Côte d'Ivoire","2004","2004",4.12786,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CIV","Côte d'Ivoire","2005","2005",4.10575,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CIV","Côte d'Ivoire","2006","2006",4.11478,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CIV","Côte d'Ivoire","2007","2007",4.29742,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CIV","Côte d'Ivoire","2008","2008",4.44896,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TLS","Timor-Leste","2008","2008",8.10202,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TLS","Timor-Leste","2009","2009",11.46614,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TLS","Timor-Leste","2010","2010",10.48715,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TLS","Timor-Leste","2011","2011",9.46313,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","WSM","Samoa","2008","2008",5.14421,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","POL","Poland","2003","2003",5.33218,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","POL","Poland","2004","2004",5.38899,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","POL","Poland","2005","2005",5.45666,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","POL","Poland","2006","2006",5.22829,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","POL","Poland","2007","2007",4.87176,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","POL","Poland","2008","2008",5.07496,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","POL","Poland","2009","2009",5.02705,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","POL","Poland","2010","2010",5.09644,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","POL","Poland","2011","2011",4.86121,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MRT","Mauritania","2003","2003",3.10349,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MRT","Mauritania","2004","2004",2.51687,"‡","UIS Estimation"
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MRT","Mauritania","2006","2006",2.52458,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MRT","Mauritania","2008","2008",3.55225,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MRT","Mauritania","2010","2010",3.60428,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MRT","Mauritania","2011","2011",3.07791,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MRT","Mauritania","2012","2012",2.99699,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MRT","Mauritania","2013","2013",3.27544,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MYS","Malaysia","2003","2003",7.50288,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MYS","Malaysia","2004","2004",5.92388,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MYS","Malaysia","2006","2006",4.48578,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MYS","Malaysia","2007","2007",4.37255,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MYS","Malaysia","2008","2008",3.95851,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MYS","Malaysia","2009","2009",5.97418,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MYS","Malaysia","2010","2010",5.11661,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MYS","Malaysia","2011","2011",5.93474,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MYS","Malaysia","2013","2013",6.29209,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SWZ","Swaziland","2003","2003",6.80507,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SWZ","Swaziland","2004","2004",6.40261,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SWZ","Swaziland","2005","2005",7.42072,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SWZ","Swaziland","2006","2006",8.06158,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SWZ","Swaziland","2008","2008",7.5187,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SWZ","Swaziland","2009","2009",7.0592,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SWZ","Swaziland","2010","2010",6.96617,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","SWZ","Swaziland","2011","2011",8.63695,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TUR","Turkey","2003","2003",2.96035,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TUR","Turkey","2004","2004",3.11739,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","TUR","Turkey","2006","2006",2.86247,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MDA","Republic of Moldova","2003","2003",5.4249,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MDA","Republic of Moldova","2004","2004",6.77109,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MDA","Republic of Moldova","2005","2005",7.16273,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MDA","Republic of Moldova","2006","2006",7.49893,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MDA","Republic of Moldova","2007","2007",8.29343,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MDA","Republic of Moldova","2008","2008",8.23733,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MDA","Republic of Moldova","2009","2009",9.50976,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MDA","Republic of Moldova","2010","2010",9.11211,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MDA","Republic of Moldova","2011","2011",8.5597,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","MDA","Republic of Moldova","2012","2012",8.34896,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ECU","Ecuador","2010","2010",4.07574,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ECU","Ecuador","2011","2011",4.31455,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ECU","Ecuador","2012","2012",4.18002,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","GIN","Guinea","2003","2003",2.37102,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","GIN","Guinea","2004","2004",2.21,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","GIN","Guinea","2005","2005",1.84906,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","GIN","Guinea","2008","2008",2.43837,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","GIN","Guinea","2009","2009",3.21608,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","GIN","Guinea","2010","2010",3.69186,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","GIN","Guinea","2011","2011",3.06283,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","GIN","Guinea","2012","2012",2.47139,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","GIN","Guinea","2013","2013",3.54088,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","KOR","Republic of Korea","2003","2003",4.13241,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","KOR","Republic of Korea","2004","2004",4.11529,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","KOR","Republic of Korea","2005","2005",3.90137,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","KOR","Republic of Korea","2006","2006",3.96743,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","KOR","Republic of Korea","2007","2007",3.95229,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","KOR","Republic of Korea","2008","2008",4.46395,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","KOR","Republic of Korea","2009","2009",4.66983,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","KOR","Republic of Korea","2012","2012",4.61823,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","RWA","Rwanda","2007","2007",4.29646,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","RWA","Rwanda","2008","2008",3.782,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","RWA","Rwanda","2010","2010",4.95011,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","RWA","Rwanda","2011","2011",4.71131,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","RWA","Rwanda","2012","2012",4.75101,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","RWA","Rwanda","2013","2013",5.02795,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PAK","Pakistan","2004","2004",1.94841,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PAK","Pakistan","2005","2005",2.25436,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PAK","Pakistan","2006","2006",2.62638,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PAK","Pakistan","2007","2007",2.63527,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PAK","Pakistan","2008","2008",2.74623,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PAK","Pakistan","2009","2009",2.59078,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PAK","Pakistan","2010","2010",2.28687,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PAK","Pakistan","2011","2011",2.22175,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PAK","Pakistan","2012","2012",2.13628,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PAK","Pakistan","2013","2013",2.49344,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FRA","France","2003","2003",5.72295,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FRA","France","2004","2004",5.63702,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FRA","France","2005","2005",5.49981,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FRA","France","2006","2006",5.44211,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FRA","France","2007","2007",5.44519,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FRA","France","2008","2008",5.44403,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FRA","France","2009","2009",5.73849,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FRA","France","2010","2010",5.68342,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FRA","France","2011","2011",5.51584,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FRA","France","2012","2012",5.53344,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LAO","Lao People's Democratic Republic","2004","2004",2.413,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LAO","Lao People's Democratic Republic","2005","2005",2.41409,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LAO","Lao People's Democratic Republic","2006","2006",2.95879,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LAO","Lao People's Democratic Republic","2007","2007",3.07842,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LAO","Lao People's Democratic Republic","2008","2008",2.27855,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","LAO","Lao People's Democratic Republic","2010","2010",2.77387,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","VUT","Vanuatu","2003","2003",8.44173,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","VUT","Vanuatu","2008","2008",5.78303,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","VUT","Vanuatu","2009","2009",5.01287,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CYP","Cyprus","2003","2003",6.71737,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CYP","Cyprus","2004","2004",6.17329,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CYP","Cyprus","2005","2005",6.34274,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CYP","Cyprus","2006","2006",6.39555,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CYP","Cyprus","2007","2007",6.34744,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CYP","Cyprus","2008","2008",6.80899,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CYP","Cyprus","2009","2009",7.30415,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CYP","Cyprus","2010","2010",6.66191,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","CYP","Cyprus","2011","2011",6.64467,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PRT","Portugal","2003","2003",5.27827,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PRT","Portugal","2004","2004",5.0423,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PRT","Portugal","2005","2005",5.07076,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PRT","Portugal","2006","2006",4.90802,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PRT","Portugal","2007","2007",4.92191,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PRT","Portugal","2008","2008",4.70213,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PRT","Portugal","2009","2009",5.56214,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PRT","Portugal","2010","2010",5.40289,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","PRT","Portugal","2011","2011",5.12129,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FJI","Fiji","2004","2004",6.16493,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FJI","Fiji","2005","2005",5.12197,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FJI","Fiji","2006","2006",5.60714,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FJI","Fiji","2007","2007",5.84843,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FJI","Fiji","2008","2008",4.25357,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FJI","Fiji","2009","2009",4.49848,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FJI","Fiji","2011","2011",4.31967,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","FJI","Fiji","2013","2013",4.22044,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","COL","Colombia","2003","2003",4.32514,"‡","UIS Estimation"
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","COL","Colombia","2004","2004",4.07935,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","COL","Colombia","2005","2005",3.99501,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","COL","Colombia","2006","2006",3.89332,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","COL","Colombia","2007","2007",4.0587,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","COL","Colombia","2008","2008",3.9098,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","COL","Colombia","2009","2009",4.74743,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","COL","Colombia","2010","2010",4.82616,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","COL","Colombia","2011","2011",4.45981,,
